cluster_id,topic_name,topic_description,keywords,cluster_size_chunks,cluster_weight_total,classifier_model,final_prompt_sha256,final_prompt_path
33,Hearing to reclassify districts and modify setback rules,"Procedural notices for Zoning Board of Appeals hearings to amend district classifications and alter setback/yard requirements, including rezoning actions.","['Zoning Board of Appeals', 'public notice', 'amendment', 'Ordinance 66-17', 'district classifications', 'rezoning', 'setbacks', 'yards', 'variance', 'I-1', 'R-1', 'R-2', 'R-4', 'B-3 Highway Business District', 'Trailer Coach Park District']",130,29.252447552447546,openai:gpt-5-nano,deb38b8ea5bb7bdf7329cb4cfc31ca5023a409d5cd34db74c5deb5f8d5a39cf1,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
34,Estate auctions and real estate sale notices,"Cluster consists of public auction and estate sale notices for real estate and personal property, detailing items, location, schedule, and sale terms.","['auction', 'estate', 'real estate', 'personal property', 'furniture', 'antique', 'sale', 'notice', 'public auction', 'cash terms']",36,3.365125152625154,openai:gpt-5-nano,cb5bff888cce1f36ac24ef3a4ab47251f5df9cb30c0f36d846e0bbd7d6b13331,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
35,Public hearing on text amendment defining private residential garage and special exception,Notice of zoning text amendment adding a definition for private residential garage and a separate special exception hearing for a temporary storage building in a residential district.,"['public hearing', 'text amendment', 'private residential garage', 'special exception', 'zoning board', 'Residential zoning district']",136,10.990945840365342,openai:gpt-5-nano,8bd4ee07c418bdfc39aa1fe5be96ef4c52e85a8ad204fa1e576779ec4181ec41,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
36,Public hearing notices for map amendments and zoning text changes,"Newspaper notices announcing rezonings (map amendments) and zoning code text changes, including Planning Commission hearings and identified district changes.","['rezoning', 'text amendment', 'planning commission', 'public hearing', 'zoning map', 'district changes', 'map amendment']",100,15.98402708402707,openai:gpt-5-nano,dd20b7d1da5f4a43c366f44517357f2a7be1e7b23594accda795a8757a9548b7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
37,Appeals Board approves rezoning and conditional use for public utility,Mixed cluster containing a zoning action: the Frederick County Board of Appeals considers and approves a rezoning application and related conditional-use for a public utility installation (central telephone office and repeater stations). The cluster also includes non-zoning newspaper content.,"['rezoning', 'board of appeals', 'conditional_use', 'public utility', 'central telephone office', 'repeater stations', 'acreage', ""Sam's Creek"", 'Fingerboard Road']",106,9.060352293904922,openai:gpt-5-nano,714305d35d1ab7a323656d9a9174fe93908906a4be46f442b9a874a32745777a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
38,Rezoning parcels and amendments to zoning districts with hearings,"City actions to change district classifications (rezonings) and to amend zoning ordinance text, typically paired with public hearings and planning commission input.","['rezoning', 'zoning map', 'district changes', 'public hearing', 'planning commission', 'city council', 'Oskaloosa', 'R-2', 'C-3', 'R-1', 'R-3', 'R-4']",101,9.680577021018193,openai:gpt-5-nano,436f6f3ce012fb3493c12c0d5b3a145690bdc84461741d85aa1648fa57849d77,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
39,Amending zoning classifications and scheduling public hearings,"A mixed cluster of city council minutes and ordinances featuring zoning classification changes (rezones) and related public hearings, including administrative code updates and non-zoning actions such as property dispositions and board appointments.","['zoning amendments', 'zoning classification', 'public hearing', 'ordinance', 'city council', 'planning', 'zoning board of adjustment', 'notice', 'hearing', 'urban renewal', 'real property disposal']",65,5.065836033018698,openai:gpt-5-nano,f8ba4ef797c2c51689ef18581cd3b8799879c8e96b0847d6ca042eebabe7584a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
4,Public notices and bidding advertisements in newspapers,"Non-zoning regulatory notices and procurement advertisements published in newspapers, including housing disclosures and bid solicitations.","['public notice', 'bidding advertisement', 'real estate advertising', 'Fair Housing Act', 'bid specifications', 'purchasing department', 'notice to bidders', 'procurement']",88,8.879556869755099,openai:gpt-5-nano,6ecd1edc100c560063f5fe6fbb5ce418ce1ff1e2cf26daa6f7861cec8d17ce02,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
40,Public bond issuances funded by irrepealable tax levies,"Non-zoning cluster focused on municipal actions to issue general obligation bonds and levy taxes to finance city projects (water, schools, streets).","['municipal bonds', 'tax levy', 'general obligation', 'waterworks', 'school bonds', 'street improvements']",68,3.7821147682933867,openai:gpt-5-nano,43db112153756faeff599742b995c0b13e6545cf80cbbd659f60cd19f0f9bad2,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
41,Administrative school board meetings and actions,"Procedural governance actions by a school board, including minutes, financial authorizations, personnel decisions, and executive sessions.","['board of education', 'minutes', 'bills paid', 'financial statements', 'resignations', 'leave of absence', 'employment extensions', 'executive session', 'special meetings', 'reports']",117,7.774967128170273,openai:gpt-5-nano,1fb2d798ef60e53b1a0160ce11b5c4e6da71e128f914c1e1f189dd8419d0a121,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
42,Rezoning parcel to R-T Residential Transition District and map change,"City ordinance rezones property from R-3G to R-T Residential Transition District, updating the district map.","['rezoning', 'district map', 'Residential Transition District', 'R-3G', 'R-T', 'Cedar Rapids']",68,6.315157438755838,openai:gpt-5-nano,06345dde3879eb607dd75a31115dfd034ca550c35740721163b6fd4e563b8999,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
43,"Adoption of ordinances, resolutions, and minutes","Procedural city council actions including final passage of ordinances, adoption of resolutions, approving contracts and easements, and recording minutes; central to governance rather than substantive zoning rules.","['city council', 'ordinance', 'resolution', 'minutes', 'easement', 'land dedication', 'contracts', 'appointments']",32,6.144444444444445,openai:gpt-5-nano,a754b79ebb76133ba4abccc2c197c9325d6e1779ef9a797897a96f6ef11e9c80,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
44,Rezoning actions and setback adjustment notices,"A mixed collection of notices and hearings related to zoning map changes and district adjustments, including rezonings, amendments to zoning text, and setback adjustments, alongside non-zoning filings such as fictitious-name declarations.","['rezoning', 'setback adjustment', 'amendment to zoning text', 'zoning map amendment', 'land use district change', 'public hearing', 'notice', 'application for adjustment', 'fictitious name filing']",520,46.1416474306773,openai:gpt-5-nano,d48e43d9e76f0aea6677373fc685cdc80a259f5d5bd4940d3fa164eb08d20b99,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
45,Rezoning to PUD-2 and related industrial site plan approvals,"Documents actions reclassifying land from R-1 to PUD-2, approving I-PUD-B site plans for an industrial park, and addressing brewery use in C-2 with public hearings and amendments.","['rezoning', 'PUD-2', 'I-PUD-B', 'site plan', 'public hearing', 'breweries', 'C-2', 'R-1', 'ordinance', 'amendment', 'zoning map', 'special exception']",70,3.945680928567254,openai:gpt-5-nano,7f5da99e0cf38805c524c5990bb2f0fa8d866bdec9cfc18de9d5261cb338f670,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
46,Rezoning changes and parking regulation amendments in commercial districts,"A set of notices and actions involving zoning district changes (rezoning) and zoning text amendments, including parking/loading standards for commercial districts and definitions for outdoor dining uses.","['rezoning', 'parking regulations', 'outdoor eating establishments', 'beer gardens', 'C-2', 'R-7', 'R-3D', 'C-WH', 'C-3A', 'O/S', 'public hearing', 'definitions', 'zoning ordinance', 'Section 32.12']",184,9.840735525287732,openai:gpt-5-nano,cf25febd9278663a9c5caea90651a3430e60af95f9d2e51f8079b0a453a93bfb,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
47,Rezoning actions changing RE-5 and MP districts,"Cluster includes county-level rezoning ordinances converting several districts (A Agriculture, R1, RT) to RE-5 Estate Residential Five Acre and MP Mobilehome Park, plus a boundary/boundary-related amendment; mixed with unrelated non-zoning notices.","['rezoning', 'RE-5', 'Estate Residential Five Acre', 'MP', 'Mobilehome Park', 'A (Agriculture)', 'R1 (Single Family Residential)', 'RT (Tourist Residential)', 'El Dorado County', 'Board of Supervisors', 'Ordinance No. 2808', 'Section 9405', 'boundary amendments', '20.0 acres']",220,14.167743645766553,openai:gpt-5-nano,668c1eeeef4f6dc7acce0e8319850573ebde3af9615ba6f10c217e7ab2c247df,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
48,Ordinance creating regulatory permits for garage sales,"City ordinance adding Title 3 to regulate garage sale activities via regulatory permits, establishing licensing-style requirements in the municipal code.","['garage sales', 'regulatory permits', 'ordinance', 'municipal code', 'La Verne', 'city council', 'permits']",127,10.738478470000238,openai:gpt-5-nano,14cad9e0cdd3a24d448ac20a4534dff4ef0f1e1f2cbe3b6acb8da811b8254421,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
49,Rezoning by ordinance changing parcel district from R-1 to R-2 on described parcels,"A cluster of historical newspaper excerpts showing city actions to amend zoning classifications via ordinances and map changes, including reclassifying districts (e.g., R-1 to R-2) and occasional pre-zoning, with publication and council approval.","['rezoning', 'map amendment', 'district change', 'R-1 to R-2', 'ordinance adoption', 'city council', 'public notice', 'pre-zoning', 'zoning map', 'districts']",48,3.7545547140798887,openai:gpt-5-nano,f8c51bb39e4f19b91219dc51bd1178ddca698ba98ce50d4776774c1176bd8c64,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
5,Public notice of HUD funding release after environmental review,"Administrative notices announcing intent to release HUD Title I funds for community development projects and reporting environmental review findings (e.g., finding of no significant impact).","['HUD', 'Title I', 'environmental review', 'finding of no significant impact', 'public notice', 'federal funds', 'community development', 'environmental assessment']",39,3.4872222935303436,openai:gpt-5-nano,f18ff8118de3dea889bacaf5dfe38d1a76bc0b284ceed80beddbe602dad4ad68,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
50,Amendments to use districts and annexation actions in Jacksonville,"Cluster contains ordinances that amend use districts and reclassify land uses (notably B-2), plus annexation actions. It covers plan commission referrals, public hearing notices, and council adoption of changes.","['amendment', 'annexation', 'use districts', 'B-2', 'public hearing', 'city council', 'planning commission', 'ordinance', 'zoning', 'petition', 'notice', 'recommendations', 'districts', 'permitted_uses']",71,9.243217893217883,openai:gpt-5-nano,a5231059865b5ca1202ed80c113984ad8dbb1e64f48953f52dea60e73d709e2d,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
51,Resolution to rezone annexed area onto city zoning map,"A mixed-cluster containing a rezoning action for an annexed area, documented as a city resolution, along with other non-zoning notices.","['rezoning', 'annexation', 'resolution', 'zoning map amendment', 'public notice']",440,41.04733819127096,openai:gpt-5-nano,f9018732b690000eba2fbd6dc3f97954f2a69ff12f29c2348c0e89c35dc8f95f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
52,Public bidding notices for school district contracts,"Notices announcing sealed bids for school district construction and procurement, including bid requirements, opening procedures, and potential contract awards; some entries also announce legal sales and foreclosures.","['sealed bids', 'public notices', 'bidding', 'contract proposals', ""cashier's check"", 'bid bonds', 'liquidated damages', 'school district', 'foreclosure', 'construction', 'site development']",66,4.23679101833207,openai:gpt-5-nano,539bcc1dfbdfaf2f4b667d183a4327674fbe4ad87726458967490c2ff4983d35,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
53,Mandatory prevailing wage rates for public works contracts,"Administrative rule establishing the required wages for construction work funded by a district, including fringe benefits, with rates published as a schedule and binding on contractors and subcontractors as a legal notice.","['prevailing wage', 'public works', 'contractor wages', 'wage schedule', 'labor code', 'district board']",63,4.053056453864075,openai:gpt-5-nano,9772dfbdcf5b796b0afc6e685f9ab9d91fcef1bbefb4afc22db7c8e7c5a80e88,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
54,Rezoning from R-1 Residential to R-2 Residential with road setback rules,"Procedural and substantive zoning activity in Story County: rezoning requests, commission recommendations, and board adoption via resolutions, including setback and road-intersection distance requirements.","['rezoning', 'R-1', 'R-2', 'setbacks', 'public hearing', 'Story County', 'Zoning Commission', 'Board of Supervisors', 'amendment', 'rezoned']",52,4.26937617937618,openai:gpt-5-nano,850597f6ebe19eca6824875afa0894255d7b628e27f8d6e24eb41891bf16dd56,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
55,Rezoning actions and Zoning Map amendments,"Records of Fort Madison city council proceedings involving rezoning cases, amendments to the Official Zoning Map, and related ordinances with public hearings.","['rezoning', 'zoning map', 'public hearing', 'ordinance', 'B-1', 'R-4', 'I-2', 'Fort Madison']",49,4.537979651067886,openai:gpt-5-nano,75522a75bd90a6b88ad212abebf4ffa794a3a62433e04e1283a250c7bf65debe,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
56,Rezoning request with public hearing for Post Office site,City plans to reclassify the site designated for a new Post Office; Zoning Commission reviews and provides a report and recommendation; a public hearing is scheduled and notices published for Council consideration.,"['rezoning', 'public hearing', 'Zoning Commission', 'City Council', 'Post Office site', 'notice', 'publication', 'report and recommendation']",310,35.824892645480936,openai:gpt-5-nano,59f385ecd66a60e75ede3f671e05a0c6dd95ba57762e507f2247748142b3ac89,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
57,Sheriff's sale notices under writ of execution,"Public public-notice advertisements of real estate sales conducted under court writs of execution, detailing parcel descriptions, sale timing, and parties involved.","[""sheriff's sale"", 'writ of execution', 'public notice', 'real estate', 'parcel description', 'metes and bounds', 'courthouse', 'defendants', 'attorney']",71,5.932488314918653,openai:gpt-5-nano,386d98c84fef11943f8e392c41214c2e3ed0656407781334adcc42ae061af41f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
58,Parcel rezoning to new district classifications,"Ordinances amending zoning maps to reclassify described parcels from one district to another, enacted by city council.","['rezoning', 'zoning map amendment', 'district change', 'parcel', 'city council', 'M-1', 'M-2', 'R-2', 'C-3']",36,4.038467088467087,openai:gpt-5-nano,7ecab916708938b814a1a1e67e54c36054f37095b3763caee6bd6b0019c2855c,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
59,Public hearing to amend district map and rezone parcels,"Notices and procedural steps to modify district boundaries on the Official Zoning Map through an adopted ordinance, with a public hearing before the city council.","['district boundaries', 'rezoning', 'official zoning map', 'amendment', 'public hearing', 'city council', 'notice', 'ordinance', 'map change', 'district transfer']",47,9.64761904761905,openai:gpt-5-nano,d7cfce956e311916d66009a343f992259e2543934c2921475767dfadc798de96,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
6,Variance approvals to reduce lot width and lot area in R-17 district,"Procedural zoning action where the Zoning Board of Appeals grants variances to relax frontage and area standards in the R-17 district to enable splitting a parcel into two building lots, following a public hearing.","['variance', 'lot width', 'lot area', 'R-17', 'zoning board of appeals', 'public hearing', 'parcel split', 'two building lots']",42,6.205880230880228,openai:gpt-5-nano,8b4888625f604c39861a72414d12df014585b593187f453a89f7db546e6cd3bb,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
60,Parcel rezoning from residential to commercial district,District map amendment reclassifying a specific property from R-2 One-Family Dwelling to B-2 Business-General Retail District via ordinance.,"['rezoning', 'district map amendment', 'R-2', 'B-2', 'Fort Madison', 'Avenue L']",34,5.720307192807193,openai:gpt-5-nano,f0e60a22672df8e40b5662cc5599b482856dcb97061ee3ea9a29a8fd778988ee,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
61,Rezoning from R-1 to B-1 with use and setback conditions,"Map change rezoning from R-1 Residential District to B-1 Commercial District, subject to Commercial District Requirements and specific dimensional rules (setbacks, hours, fencing) and use limitations (offices/residential unless amended).","['rezoning', 'R-1 to B-1 map change', 'setbacks', 'permitted_uses', 'fences_walls', 'hours of operation', 'city_council', 'Commercial District Requirements', 'B-1', 'R-1', 'zoning map']",56,8.24861895351026,openai:gpt-5-nano,69de5de873ace3b6d3b8376c54ae6a3c1a43adbcd6414ee609726adfb44db021,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
62,Rezoning Packers Avenue parcels from Residential B-2 to Commercial B District,"Procedural rezoning action changing district classifications for parcels on Packers Avenue, with required public notices and hearings before the City Plan Commission and the City Council.","['rezoning', 'Packers Avenue', 'Residential B-2', 'Commercial B', 'public hearing', 'City Plan Commission', 'Common Council', 'ordinance', 'notice']",357,13.740920157284092,openai:gpt-5-nano,6f866f059eefe83aa900692fc509b4e7d2138d4f5c0d68e05ac66cb079e4ca5f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
63,Rezoning parcels from R-2 to R-4 and other district changes,"Procedural and substantive actions reclassifying land by changing zoning districts and district boundaries via council-approved ordinances or resolutions, focusing on map-based rezones.","['rezoning', 'zoning map', 'district change', 'R-2', 'R-4', 'M-2', ""King's Addition"", 'city council', 'ordinance', 'resolution']",44,3.175550511579925,openai:gpt-5-nano,83fdc3c78e6d3738ba82d407fc058c498129317c6b6567755c9e8af3443dd841,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
64,City council regular meeting proceedings,"Headlines and official text from city council sessions indicating proceedings, dates, and session type (regular meetings).","['City Council', 'Proceedings', 'Regular Meeting', 'Council Session']",104,5.975689199883189,openai:gpt-5-nano,9ff434f816435fc39efe128d557c5f49a52f1a962ade53996ba4d35cae80f18e,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
65,Public hearing on zoning text amendments for setbacks and parking,"Procedural notice and action to amend zoning code text related to setbacks and parking requirements, including staff report and council adoption.","['setbacks', 'parking', 'text amendment', 'public hearing', 'zoning code', 'ordinance', 'planning commission', 'city council']",51,3.336576857356909,openai:gpt-5-nano,a2c9f2c22160630921e63887f052b22b140bd557ec2fe5d1a04ffa5916bf3a5f,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
66,Public hearing notices to amend traffic ordinance and code provisions,"Legal notices announcing proposed amendments to local traffic rules and general code provisions, including adoption steps and hearing requirements.","['traffic ordinance', 'code amendments', 'public notice', 'adoption of amendments', 'public hearing', 'speed limits', 'stop intersections', 'Old Mill Road', 'Lakeview Drive']",86,11.253571428571421,openai:gpt-5-nano,cef42ff8bc14001b1404c960f1fdb7a0f21729fce73f9e19fd9362a14953f489,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
67,Public sheriff sale notices under civil judgments,"Notices advertising court-ordered public auctions of real estate to satisfy judgments; includes sale details, property descriptions, redemption rights and exemptions.","['execution', 'sheriff sale', 'real estate', 'judgment', 'public auction', 'redemption', 'exemption', 'legal description']",49,3.350464403382023,openai:gpt-5-nano,c810fa93a8be07191a3d68fd1f2f1534c49a90ba55b563d8b9cb8d64f2d3c377,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
68,Zoning board hearing on duplex approval and detail request,"News item about a zoning board decision context for adding a duplex on a single lot, including a prior denial in 1993 and a current request for details to proceed.","['zoning board', 'duplex', 'variance', 'hearing', 'denial', 'details', 'Feight', '1993', 'lot']",148,19.213961038961035,openai:gpt-5-nano,64919397fa3bdea5e66736f79ba6b479f2dea38ca7d9bf9060793ea9fe7c2769,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
69,"Amendment changing height, bulk and district boundaries adopted by City Council","Procedural update: City Council adopts an amendment that changes district boundaries and the height/bulk (building size) rules within the zoning framework, with formal notice of the amendment.","['amendment', 'district boundaries', 'height', 'bulk', 'building size', 'city council', 'notice', 'adoption']",33,3.972986387537471,openai:gpt-5-nano,970487df23f275a35b285bc3f67b486111d14bcd05b42a4d45abb55d874ca521,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
7,Public hearing notices for zoning map changes and text amendments,"Newspaper notices announcing rezonings (map changes) and amendments to zoning text, with review by planning bodies and potential adoption of ordinances or resolutions.","['rezoning', 'zoning map', 'text amendment', 'public hearing', 'planning commission', 'city council', 'affidavit of publication', 'notice']",38,2.3635184334019983,openai:gpt-5-nano,2d05fab00e24edfa4d19f0112660753e6730149505f6825da039c3c2706ae0f5,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
70,Public foreclosure sale notices under deed of trust,"Public notices announcing foreclosures conducted by a trustee under a deed of trust, detailing the parties, property description, and sale terms.","['foreclosure', 'trustee sale', 'deed of trust', 'public auction', 'notice of default', 'parcel description', 'legal notice']",99,7.544454276515894,openai:gpt-5-nano,177005284f9ec7c1162e40db1e4c68b7101be7d57d0c76bef6ff036239f231e7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
71,Public hearing on amendments changing district boundaries and property uses,"Procedural notices to amend district boundaries and land-use provisions in the city zoning code, including public hearing notices and City Council action to adopt changes.","['public hearing', 'amendment', 'district boundaries', 'property uses', 'Ordinance amendment', 'city council', 'notice']",33,3.6856152619310505,openai:gpt-5-nano,e84615547a19a573987fd63679a905dc54a33e66be8cc0ad28a49a2ae8418461,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
72,Rezoning agricultural to RS7 and approval of preliminary development plans,A city action to reclassify a parcel from agricultural to RS7 (single-family) and to approve preliminary development plans for a new office development (Oread West) and a planned residential park.,"['rezoning', 'RS7', 'single-family', 'preliminary development plan', 'Oread West Office', 'planned residential park', 'agricultural', 'zoning map']",136,19.470586639293707,openai:gpt-5-nano,ed6f6c43236e7f48f2577ca619c051cd3abc79f18cefc3b282e0812f2207adaa,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
73,Municipal payroll and expenditure ledger,"Itemized government budget ledger listing salaries, court costs, grants and donations, and vendor payments by fund.","['budget', 'expenditures', 'salaries', 'jurors fees', 'grants', 'donations', 'fund accounting', 'court costs', 'public health']",54,3.088645134821605,openai:gpt-5-nano,6e868df88485b6e37c5821c04ea055a72839272441a07295ebb20d9835fcc6a1,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
74,Public bidding for school district construction contracts,"Notice and process for soliciting sealed bids on school district construction projects, including bid bonds, plan availability, and bid opening procedures.","['bids', 'sealed bids', 'construction contracts', 'school district', 'bid bonds', 'performance bonds', 'notice to bidders', 'advertisement for bids', 'contract documents', 'plan availability', 'bid opening']",120,7.191832083427859,openai:gpt-5-nano,4fbe3fc1233e223301711a090015937eb3ad72dcd64c207d54997761abaa84b0,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
75,Text amendment to parking provisions; probate orders and ordinances,A mixed set featuring a parking provisions amendment in the municipal code plus several ordinances and probate hearing orders.,"['parking', 'municipal code', 'amendment', 'ordinance', 'city council', 'hearing', 'probate']",125,14.68042672592007,openai:gpt-5-nano,3c4ac9b34d92aefa279efce16dff5c5cfaaf6492b5c288fdc2c1b3562eb30206,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
76,Legal land descriptions in public notices,"Public notices containing detailed parcel descriptions, metes and bounds, bearings, distances, and plat references for land parcels; non-zoning content.","['legal notices', 'parcel description', 'metes and bounds', 'bearing', 'plat reference', 'township range', 'county records', 'land description']",36,1.488007368616636,openai:gpt-5-nano,29fb3df9d68ec58be3fc3542440f81d4a818c0b12719c92054bc8eb755f58e82,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
77,Subdivision plat approvals with conditions and improvements,"Ordinances approving subdivision plats (additions/replats) with conditions, required improvements, and surety requirements tied to street grades and development costs.","['plat', 'subdivision', 'approval', 'conditions', 'sureties', 'streets', 'grading', 'improvements', 'ordinance', 'planning department', 'city council']",42,2.1123170355675422,openai:gpt-5-nano,b5b6ad43a22c3663f5ee04f4580c937b920a943ac080b4688240de4c7a95eb03,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
78,Monthly bills approval by city council,"Procedural financial action where the city council approves monthly expenditures via a formal resolution, recording payments against internal registers.","['city council', 'monthly bills', 'resolution', 'registers 112-114', 'expenditures', 'payments', 'financial records']",44,2.919436364289307,openai:gpt-5-nano,4175d0c0cbda138cbeb3efa24112e3c1c0603191d562a68826a8e565f757a0e9,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
79,Public hearing on amending Planning and Zoning Code provisions,"Notice of a City Council public hearing to consider amendments to the Planning and Zoning Code (current zoning ordinance provisions), including a summary of proposed changes.","['Planning and Zoning Code', 'amendment', 'public hearing', 'city council', 'zoning code amendment', 'notice', 'summary of changes']",176,20.276470751470764,openai:gpt-5-nano,8bd66446ee6f45a408eebcc44c8007a34ec081cafbec691c9061fee25b8f8fbb,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
8,Public hearing notices for map changes and code text amendments,"Archive newspaper notices announcing zoning-related hearings, including district map changes (rezoning) and amendments to zoning text provisions.","['rezoning', 'text amendment', 'public hearing', 'district map', 'zoning map', 'planning commission', 'city council', 'notice']",141,9.509263457329807,openai:gpt-5-nano,afc3af46b5437d6c61937f57e3f9dc40ee2cb63467f6dc72d6932efafc309473,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
